End_Time,Artist,Track,Playlist,Miliseconds_Played,
7/4/21 23:45,Vinh Khuat,That Old School Love,#N/A,5558,
7/4/21 23:45,政学Zed-X,唯一Remix,mm2,182000,
7/4/21 23:47,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,124180,
7/4/21 23:48,G-DRAGON,Without You (Feat. ROSE),#N/A,7105,
7/4/21 23:48,Seo actor,Eternal Sunshine,mm1,49063,
7/4/21 23:51,SUNNYSIDEMJ,"I want to see you again (Feat. DAL, KIMPRO)",#N/A,177726,
7/4/21 23:54,Eminem,The Monster,#N/A,131109,
7/4/21 23:57,王子異,誰 - 電視劇《怪你過分美麗》插曲,#N/A,224314,
7/5/21 0:01,Who R U?,Without U,#N/A,215873,
7/5/21 0:04,譚松韻,Like a Breeze (電視劇《以家人之名》插曲),#N/A,187382,
7/5/21 0:05,K.Will,You don’t know love,#N/A,44099,
7/5/21 0:09,K.Will,You don’t know love,#N/A,233900,
7/5/21 0:12,J_ust,Under the night we were facing our breakup,#N/A,196794,
7/5/21 0:12,BBYU,The Sweetest Love,#N/A,29233,
7/5/21 3:14,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/5/21 3:18,Billie Eilish,Lost Cause,mm2,212496,
7/5/21 3:21,babychair,Call You,#N/A,205535,
7/5/21 3:24,Cupnoodle,Pineapple On Pizza,#N/A,162413,
7/5/21 3:27,政学Zed-X,唯一Remix,mm2,182000,
7/5/21 3:30,Vinh Khuat,That Old School Love,#N/A,174389,
7/5/21 4:25,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/5/21 4:28,Billie Eilish,Lost Cause,mm2,212496,
7/5/21 4:30,babychair,Call You,#N/A,87034,
7/5/21 4:33,政学Zed-X,唯一Remix,mm2,182000,
7/5/21 4:37,Vinh Khuat,That Old School Love,#N/A,221200,
7/5/21 12:01,Peck Palitchoke,A little thing,#N/A,193458,
7/5/21 12:07,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/5/21 12:09,Billie Eilish,Lost Cause,mm2,125091,
7/5/21 12:13,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/5/21 12:15,Billie Eilish,Lost Cause,mm2,140463,
7/5/21 12:17,政学Zed-X,唯一Remix,mm2,141804,
7/5/21 12:20,Theo Tams,Therapy,#N/A,167253,
7/5/21 12:24,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/5/21 12:27,Billie Eilish,Lost Cause,mm2,178474,
7/5/21 12:30,Seo actor,Eternal Sunshine,mm1,190645,
7/5/21 12:33,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),#N/A,182653,
7/5/21 12:36,Ellis G,Red Sippy Cup,#N/A,199354,
7/5/21 12:40,Vinh Khuat,That Old School Love,#N/A,221200,
7/5/21 12:42,Seo actor,Cold,#N/A,152459,
7/5/21 12:46,Bruno Mars,Leave The Door Open,mm2,242096,
7/5/21 12:50,Noni,I Don't Know You,#N/A,188572,
7/5/21 12:54,Cloud,지금껏 그랬듯 앞으로도 계속 As usual as today,#N/A,233709,
7/5/21 12:58,Wale,LoveHate Thing (feat. Sam Dew),madeline is fucking fabulous,267400,
7/5/21 13:03,Wildberry,Polaroid,mm1,271219,
7/5/21 13:05,Jamie Miller,Here's Your Perfect,#N/A,158594,
7/5/21 13:08,Ni/Co,Bleeding Love,#N/A,156470,
7/5/21 13:11,Surf Mesa,ily (i love you baby) (feat. Emilee),#N/A,176546,
7/5/21 13:14,SBGB,Praha,#N/A,203258,
7/5/21 13:17,Lauv,Fake,#N/A,146375,
7/5/21 13:20,Narysal,Fade Away,madeline is fucking fabulous,210000,
7/5/21 13:23,WONHO,Ain't About You (feat. Kiiara),madeline is fucking fabulous,204333,
7/5/21 13:26,Nightcore High,Apollo,#N/A,150339,
7/5/21 13:27,Travie McCoy,Billionaire (feat. Bruno Mars),#N/A,67278,
7/5/21 13:30,政学Zed-X,唯一Remix,mm2,150558,
7/5/21 13:30,Louis Armstrong,La vie en rose - Single Version,#N/A,10936,
7/5/21 13:52,Little Talk in Slow French : Learn French through conversations ,Camille Claudel et Rodin : entre amour et tragédie ,#N/A,1318243,
7/5/21 15:06,Seo actor,Eternal Sunshine,mm1,2325,
7/5/21 15:09,Bruno Mars,Leave The Door Open,mm2,173994,
7/5/21 15:11,Wildberry,Polaroid,mm1,170506,
7/5/21 15:15,Wildberry,Polaroid,mm1,223863,
7/5/21 15:19,Billie Eilish,Lost Cause,mm2,212496,
7/5/21 15:22,babychair,Call You,#N/A,205535,
7/5/21 15:25,政学Zed-X,唯一Remix,mm2,13275,
7/5/21 15:25,Cupnoodle,Pineapple On Pizza,#N/A,162413,
7/5/21 15:32,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,214463,
7/5/21 15:35,Billie Eilish,Lost Cause,mm2,212496,
7/5/21 15:36,Doja Cat,Kiss Me More (feat. SZA),#N/A,6640,
7/5/21 15:36,babychair,Call You,#N/A,5898,
7/5/21 15:39,Theo Tams,Therapy,#N/A,176285,
7/5/21 15:39,Kelly Clarkson,Stronger (What Doesn't Kill You),#N/A,15126,
7/5/21 15:42,Surf Mesa,ily (i love you baby) (feat. Emilee),#N/A,176546,
7/5/21 15:45,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),#N/A,182653,
7/5/21 15:47,Seo actor,Cold,#N/A,140979,
7/5/21 15:53,Eric Nam,"Bravo, My Life!",madeline is fucking fabulous,98569,
7/5/21 15:56,LINDA.G,LINDA (Feat. Yoonmirae),#N/A,171479,
7/5/21 15:59,KIM JAE HWAN,Vacance in September,mm2,194838,
7/5/21 16:03,AGA,Wonderful U,#N/A,239746,
7/5/21 16:08,Justin Timberlake,Cry Me a River,#N/A,251843,
7/5/21 16:10,Standing Egg,S.C.H (Small but Certain Happiness),#N/A,168901,
7/5/21 16:13,J_ust,Soft,#N/A,162725,
7/5/21 16:14,Plastic,강남역 4번출구,#N/A,74954,
7/5/21 16:18,Choi Nakta,Love Professor,#N/A,3181,
7/5/21 16:18,WENDY,The Little Match Girl,#N/A,6594,
7/5/21 16:18,ROCOBERRY,Merry Summer,#N/A,191889,
7/5/21 16:18,Nan Quan Mama,下雨天,#N/A,2136,
7/5/21 16:22,Llwyd,Dazed,#N/A,5939,
7/5/21 16:22,offonoff,bath,mm1,261705,
7/5/21 16:26,Jay Chou,聽媽媽的話,#N/A,192957,
7/5/21 16:28,Ariana Grande,7 rings,#N/A,171340,
7/5/21 16:32,Jay Chou,浪漫手機,#N/A,212230,
7/5/21 16:33,THE ADE,10 Reasons For I Love You,madeline is fucking fabulous,1207,
7/5/21 16:33,White Cherry,Melancholy,#N/A,71772,
7/5/21 16:35,Justin Timberlake,SexyBack (feat. Timbaland),#N/A,94760,
7/5/21 16:37,THE ADE,10 Reasons For I Love You,madeline is fucking fabulous,3784,
7/5/21 16:37,Tones And I,Dance Monkey,#N/A,155248,
7/5/21 16:41,Raina,LOVE IS DANGER,#N/A,15373,
7/5/21 16:41,CNBLUE,Loner,#N/A,217835,
7/5/21 16:41,THE ADE,10 Reasons For I Love You,madeline is fucking fabulous,5642,
7/5/21 16:45,周彥辰,你的男友(影視劇《我才不要和你做朋友呢》戀愛主題曲),#N/A,189939,
7/5/21 16:47,Hui,Maybe,#N/A,161076,
7/5/21 16:50,王子異,誰 - 電視劇《怪你過分美麗》插曲,#N/A,151858,
7/5/21 23:46,王子異,誰 - 電視劇《怪你過分美麗》插曲,#N/A,224248,
7/5/21 23:47,Who R U?,Without U,#N/A,36685,
7/6/21 1:12,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,175055,
7/6/21 1:15,政学Zed-X,唯一Remix,mm2,162887,
7/6/21 1:18,Theo Tams,Therapy,#N/A,176285,
7/6/21 1:18,Kelly Clarkson,Stronger (What Doesn't Kill You),#N/A,7859,
7/6/21 1:20,Jasmine Clarke,Easy,#N/A,131912,
7/6/21 1:23,Emily Sie,Call Me,#N/A,185600,
7/6/21 1:26,ABIR,Tango,#N/A,186055,
7/6/21 1:27,Sarah Kang,Make You Mine,#N/A,61139,
7/6/21 1:30,Emily Sie,blue jeans,#N/A,181045,
7/6/21 1:32,ABIR,Tango,#N/A,103421,
7/6/21 1:35,Sarah Kang,Make You Mine,#N/A,144799,
7/6/21 1:37,moon tang,Get Lost,#N/A,156084,
7/6/21 1:38,Eileen Yo,igotchu,#N/A,80224,
7/6/21 1:39,Jasmine Clarke,Easy,#N/A,3065,
7/6/21 1:39,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,696,
7/6/21 1:41,Billie Eilish,Lost Cause,mm2,142965,
7/6/21 1:43,政学Zed-X,唯一Remix,mm2,107531,
7/6/21 1:56,Shin Giwon Piano,All About You,#N/A,23658,
7/6/21 2:00,Talk To Me In Korean - Core Korean Grammar,Level 10 Essential Review - Dialogue (Test Your Korean),#N/A,246186,
7/6/21 2:03,10cm,길어야 5분 That 5 Minutes,#N/A,204615,
7/6/21 2:04,Crush,2411,#N/A,60035,
7/6/21 2:05,MoonMoon,Paint,#N/A,5596,
7/6/21 2:06,DEAN,instagram,mm1,102121,
7/6/21 2:09,DEAN,instagram,mm1,148654,
7/6/21 2:11,DEAN,instagram,mm1,144056,
7/6/21 2:18,KIM JAE HWAN,Vacance in September,mm2,397154,
7/6/21 2:19,Bruno Mars,Leave The Door Open,mm2,69590,
7/6/21 2:21,Eric Nam,"Bravo, My Life!",madeline is fucking fabulous,117818,
7/6/21 2:24,KIM JAE HWAN,Vacance in September,mm2,180813,
7/6/21 2:25,Dre'es,Warm (feat. Mia),madeline is fucking fabulous,73073,
7/6/21 2:26,Pavy,Soft Lips,madeline is fucking fabulous,75743,
7/6/21 2:28,Wale,LoveHate Thing (feat. Sam Dew),madeline is fucking fabulous,121486,
7/6/21 2:32,Narysal,Fade Away,madeline is fucking fabulous,2368,
7/6/21 2:32,Narysal,Fade Away,madeline is fucking fabulous,10300,
7/6/21 2:32,KIM JAE HWAN,Vacance in September,mm2,207653,
7/6/21 2:35,Narysal,Fade Away,madeline is fucking fabulous,144915,
7/6/21 2:38,WONHO,Ain't About You (feat. Kiiara),madeline is fucking fabulous,204333,
7/6/21 2:41,KIM JAE HWAN,Vacance in September,mm2,161252,
7/6/21 2:43,J_ust,Tryin' to forget you,madeline is fucking fabulous,4481,
7/6/21 2:43,Sam Rui,Crew,madeline is fucking fabulous,154644,
7/6/21 2:47,Who R U?,Without Star,madeline is fucking fabulous,225173,
7/6/21 2:51,Emilee,i love you baby,madeline is fucking fabulous,214000,
7/6/21 2:52,Ellis G,Red Sippy Cup,#N/A,109953,
7/6/21 2:53,Kenta Dedachi,I can't seem to let you go,#N/A,4760,
7/6/21 2:53,moon tang,Get Lost,#N/A,1184,
7/6/21 2:55,John Park,I′m Always by Your Side,#N/A,143522,
7/6/21 2:55,Kenta Dedachi,I can't seem to let you go,#N/A,1834,
7/6/21 2:58,moon tang,Get Lost,#N/A,186101,
7/6/21 3:02,Eileen Yo,igotchu,#N/A,214333,
7/6/21 3:03,Kenta Dedachi,I can't seem to let you go,#N/A,51331,
7/6/21 3:05,NOA,TAXI feat. tofubeats,#N/A,134884,
7/6/21 12:25,Get Started,Tuesday's Headlines,#N/A,1052604,
7/6/21 12:26,BTS,Butter,#N/A,84965,
7/6/21 12:59,Get Started,Tuesday's Headlines,#N/A,454550,
7/6/21 13:01,BTS,Butter,#N/A,147112,
7/6/21 14:51,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/6/21 14:52,Billie Eilish,Lost Cause,mm2,93675,
7/6/21 14:55,政学Zed-X,唯一Remix,mm2,182000,
7/6/21 14:58,Vinh Khuat,That Old School Love,#N/A,81882,
7/6/21 15:01,政学Zed-X,唯一Remix,mm2,182000,
7/6/21 15:04,Vinh Khuat,That Old School Love,#N/A,170107,
7/6/21 15:07,政学Zed-X,唯一Remix,mm2,182000,
7/6/21 15:08,Vinh Khuat,That Old School Love,#N/A,81859,
7/6/21 15:12,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/6/21 15:15,Billie Eilish,Lost Cause,mm2,212496,
7/6/21 15:19,Cupnoodle,Pineapple On Pizza,#N/A,24498,
7/6/21 15:19,babychair,Call You,#N/A,205535,
7/6/21 15:21,政学Zed-X,唯一Remix,mm2,130171,
7/6/21 15:23,Seo actor,Eternal Sunshine,mm1,89489,
7/6/21 15:54,Billie Eilish,Lost Cause,mm2,42213,
7/6/21 15:54,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,89284,
7/6/21 15:58,Who R U?,Without U,#N/A,215873,
7/6/21 16:01,譚松韻,Like a Breeze (電視劇《以家人之名》插曲),#N/A,187382,
7/6/21 16:05,K.Will,You don’t know love,#N/A,233900,
7/6/21 16:08,J_ust,Under the night we were facing our breakup,#N/A,190133,
7/6/21 16:09,K.Will,You don’t know love,#N/A,63390,
7/6/21 16:11,HOHYUN,A.E.I.O.U.,#N/A,4574,
7/6/21 16:11,Eric Nam,"Bravo, My Life!",madeline is fucking fabulous,127547,
7/6/21 16:15,Suzy,행복한 척 Pretend,#N/A,221840,
7/6/21 16:16,Loco,Don’t,#N/A,48195,
7/6/21 16:20,Suzy,행복한 척 Pretend,#N/A,221840,
7/6/21 16:20,Loco,Don’t,#N/A,45293,
7/6/21 16:24,Suzy,행복한 척 Pretend,#N/A,221840,
7/6/21 16:28,Loco,Don’t,#N/A,231654,
7/6/21 16:32,Rain,태양을 피하는 방법 How to Run From the Sun (Gtr.Remix),#N/A,231173,
7/6/21 16:35,ANAVITÓRIA,Pupila,#N/A,202287,
7/6/21 16:39,iKON,BEST FRIEND,#N/A,230148,
7/6/21 16:43,D.O.,That's okay,#N/A,221373,
7/6/21 16:47,Yoon Hyun Sang,When would it be (Duet. IU),#N/A,226125,
7/6/21 19:55,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/6/21 19:58,Billie Eilish,Lost Cause,mm2,212496,
7/6/21 20:01,babychair,Call You,#N/A,156631,
7/6/21 21:04,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/6/21 21:07,Billie Eilish,Lost Cause,mm2,212496,
7/6/21 21:11,babychair,Call You,#N/A,205535,
7/6/21 21:14,Cupnoodle,Pineapple On Pizza,#N/A,162413,
7/6/21 21:17,政学Zed-X,唯一Remix,mm2,182000,
7/6/21 21:26,Vinh Khuat,That Old School Love,#N/A,217630,
7/6/21 21:29,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/6/21 21:33,Billie Eilish,Lost Cause,mm2,212496,
7/6/21 21:36,babychair,Call You,#N/A,205535,
7/6/21 21:39,Cupnoodle,Pineapple On Pizza,#N/A,162413,
7/6/21 21:42,政学Zed-X,唯一Remix,mm2,182000,
7/6/21 21:46,Vinh Khuat,That Old School Love,#N/A,221200,
7/6/21 21:49,Peck Palitchoke,A little thing,#N/A,218152,
7/6/21 21:53,Theo Tams,Therapy,#N/A,142595,
7/6/21 22:09,Jay Chou,大笨鐘,#N/A,242840,
7/6/21 22:12,BoA,Only One,#N/A,217085,
7/6/21 22:16,EZ Kim,Because Of You,mm2,195999,
7/6/21 22:19,譚松韻,Like a Breeze (電視劇《以家人之名》插曲) [伴奏版],#N/A,187382,
7/6/21 22:23,Lee Seok Hoon,10 reasons for I love you,madeline is fucking fabulous,255320,
7/6/21 22:47,BOL4,Mean 심술,#N/A,57407,
7/6/21 22:50,BoA,Only One,#N/A,141455,
7/6/21 22:52,譚松韻,Like a Breeze (電視劇《以家人之名》插曲) [伴奏版],#N/A,119652,
7/6/21 22:53,BLACKPINK,PLAYING WITH FIRE,#N/A,69265,
7/6/21 22:55,Bruno Mars,Leave The Door Open - Live,#N/A,148561,
7/6/21 22:57,OuiOui,You Know,#N/A,2113,
7/6/21 22:57,Kauai45,Just The Two of Us,mm1,83893,
7/7/21 2:01,WONHO,Ain't About You (feat. Kiiara),madeline is fucking fabulous,169622,
7/7/21 2:04,Wildberry,Polaroid,mm1,487,
7/7/21 2:04,WONHO,Ain't About You (feat. Kiiara),madeline is fucking fabulous,128754,
7/7/21 2:06,88rising,Lover Boy 88,#N/A,151904,
7/7/21 2:08,尹露浠,7710,#N/A,101053,
7/7/21 2:09,Rain,30 SEXY,mm1,92786,
7/7/21 2:11,Jessie Reyez,COFFIN (feat. Eminem),mm2,121579,
7/7/21 2:12,Splash Daddy,Wii Tennis,mm2,371,
7/7/21 2:12,Avila,Gangsta Walk - Remastered,mmpshh,69590,
7/7/21 2:14,JJ Lin,Always Online,#N/A,112895,
7/7/21 2:18,freestyle,Y (Please Tell Me Why),#N/A,719,
7/7/21 2:18,Sway Bleu,Why You,#N/A,1578,
7/7/21 2:18,Yo Lee,Until I Met You,#N/A,210837,
7/7/21 2:21,Bruno Mars,Talking to the Moon,#N/A,10077,
7/7/21 2:21,emoji,2oclock (feat. JUNNY),#N/A,1904,
7/7/21 2:21,BY THE MOON,A Night like tonight,#N/A,789,
7/7/21 2:21,GJ,遠距離 - 《HIStory4-近距離愛上你》LINE TV插曲,#N/A,165488,
7/7/21 2:21,Gesaffelstein,Blast Off (feat. Pharrell Williams),#N/A,1300,
7/7/21 2:21,박제형,Can`t Take My Eyes Off You,#N/A,626,
7/7/21 2:21,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,6315,
7/7/21 2:24,政学Zed-X,唯一Remix,mm2,170945,
7/7/21 2:26,Theo Tams,Therapy,#N/A,125272,
7/7/21 2:28,Yaeji,Raingurl,#N/A,65194,
7/7/21 2:31,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/7/21 2:32,Billie Eilish,Lost Cause,mm2,8764,
7/7/21 2:35,Billie Eilish,Lost Cause,mm2,212496,
7/7/21 2:39,babychair,Call You,#N/A,204266,
7/7/21 2:40,政学Zed-X,唯一Remix,mm2,50271,
7/7/21 2:42,政学Zed-X,唯一Remix,mm2,149188,
7/7/21 2:46,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/7/21 2:50,babychair,Call You,#N/A,7041,
7/7/21 2:50,Billie Eilish,Lost Cause,mm2,212496,
7/7/21 2:53,政学Zed-X,唯一Remix,mm2,182000,
7/7/21 2:56,Vinh Khuat,That Old School Love,#N/A,221200,
7/7/21 3:00,Peck Palitchoke,A little thing,#N/A,218152,
7/7/21 3:03,Theo Tams,Therapy,#N/A,176285,
7/7/21 3:05,Kelly Clarkson,Stronger (What Doesn't Kill You),#N/A,117828,
7/7/21 3:08,Theo Tams,Therapy,#N/A,176285,
7/7/21 3:08,Kelly Clarkson,Stronger (What Doesn't Kill You),#N/A,5049,
7/7/21 3:11,Seo actor,Eternal Sunshine,mm1,190645,
7/7/21 3:11,Noni,I Don't Know You,#N/A,3390,
7/7/21 3:11,Smoove'L,Apollo,#N/A,140,
7/7/21 3:14,Bruno Mars,Leave The Door Open - Live,#N/A,138808,
7/7/21 3:17,Hyolyn,Good bye 안녕,mm1,218920,
7/7/21 3:19,JOYCE 就以斯,stay in 17,madeline is fucking fabulous,39599,
7/7/21 3:20,JOYCE 就以斯,stay in 17,madeline is fucking fabulous,2298,
7/7/21 3:21,T-Ma,Softly (Lo-Fi Version),#N/A,69868,
7/7/21 12:18,Get Started,Wednesday's Headlines,#N/A,755754,
7/7/21 12:57,Science Vs,"Bringing the Science Back, Baby!",#N/A,3840,
7/7/21 12:57,Yaeji,Passionfruit,#N/A,79402,
7/7/21 13:05,Science Vs,Pet Food: How Fancy Should They Feast?,#N/A,513813,
7/7/21 13:20,Science Vs,Pet Food: How Fancy Should They Feast?,#N/A,789582,
7/7/21 15:13,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,118398,
7/7/21 15:15,BLACKPINK,Pretty Savage,#N/A,75836,
7/7/21 15:20,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,#N/A,320165,
7/7/21 15:49,Hanin Dhiya,Where Is The Love (feat. NIve),#N/A,148540,
7/7/21 15:52,D2ear,Eureka,#N/A,4970,
7/7/21 15:52,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,#N/A,161100,
7/7/21 15:56,NARSHA,I'm In Love (with 정성하),#N/A,241528,
7/7/21 16:00,Jay Chou,給我一首歌的時間,#N/A,251560,
7/7/21 17:25,slchld,maybe we need a break,#N/A,70131,
7/7/21 18:17,Billie Eilish,Lost Cause,mm2,121115,
7/7/21 18:17,EnjiA,你不在,#N/A,5572,
7/7/21 18:20,Bazzi,Beautiful (feat. Camila Cabello),#N/A,180000,
7/7/21 18:24,CNBLUE,Loner,#N/A,230469,
7/7/21 18:27,Justin Timberlake,Cry Me a River,#N/A,176819,
7/7/21 18:27,Justin Timberlake,SexyBack (feat. Timbaland),#N/A,28746,
7/7/21 18:28,THE ADE,10 Reasons For I Love You,madeline is fucking fabulous,29048,
7/7/21 21:43,fcj,thinkin' about u,#N/A,124641,
7/7/21 21:46,Kieron Lee,Raincoat (feat. Chloe Ho),#N/A,177517,
7/7/21 21:49,Ashton Edminster,Deep,#N/A,187813,
7/7/21 21:52,Erika,Midnight Thoughts,#N/A,164440,
7/7/21 21:55,New Hope Club,Know Me Too Well,#N/A,200600,
7/7/21 21:59,Sanjana,Can I,#N/A,253500,
7/7/21 22:02,Lepani,Wait To Wake Me Up,#N/A,149266,
7/7/21 22:05,AOBeats,Ambrosia,#N/A,203636,
7/7/21 22:09,HEIZE,HAPPEN,#N/A,193560,
7/7/21 22:11,Gervs,Another Day,#N/A,145181,
7/7/21 22:15,SOULSTAR,Only One For Me,#N/A,246466,
7/7/21 22:19,F.HERO,Sad Movie,#N/A,228215,
7/7/21 22:22,Timmy Albert,FEELINGS,#N/A,194677,
7/7/21 22:27,Kieron Lee,Raincoat (feat. Chloe Ho),#N/A,177517,
7/7/21 22:31,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),#N/A,216786,
7/7/21 23:39,Billie Eilish,Lost Cause,mm2,130489,
7/7/21 23:41,Peck Palitchoke,A little thing,#N/A,534,
7/7/21 23:41,Kieron Lee,Raincoat (feat. Chloe Ho),#N/A,111571,
7/7/21 23:43,Theo Tams,Therapy,#N/A,108204,
7/8/21 0:16,Bruno Mars,Leave The Door Open - Live,#N/A,140249,
7/8/21 0:18,Bruno Mars,Leave The Door Open - Live,#N/A,112802,
7/8/21 0:21,WONHO,Ain't About You (feat. Kiiara),madeline is fucking fabulous,174288,
7/8/21 0:26,Jay Chou,星晴,mm2,256666,
7/8/21 0:27,Wildberry,Polaroid,mm1,487,
7/8/21 0:27,余佳运,一个,#N/A,97146,
7/8/21 0:31,88rising,Lover Boy 88,#N/A,233033,
7/8/21 0:34,Wildberry,Polaroid,mm1,199518,
7/8/21 0:38,Beyoncé,Dangerously In Love,#N/A,222632,
7/8/21 0:39,BIGBANG,Fantastic Baby,#N/A,74350,
7/8/21 0:39,Pink Sweat$,At My Worst,#N/A,5596,
7/8/21 0:42,Gowe,Worth the Wait,mm2,181347,
7/8/21 0:45,Nelly,Dilemma,#N/A,131610,
7/8/21 0:45,Doja Cat,Say So,#N/A,835,
7/8/21 0:45,10cm,Winter Breath,#N/A,40727,
7/8/21 0:45,AKMU,Officially Missing You,mm1,3738,
7/8/21 0:48,Jinnie,who are you?,#N/A,170151,
7/8/21 0:51,Khalil Fong,愛愛愛,#N/A,187632,
7/8/21 0:56,Joker Xue,你还要我怎样,#N/A,250961,
7/8/21 0:59,NARSHA,I'm In Love (with 정성하),#N/A,187640,
7/8/21 1:02,Red Velvet,Psycho,#N/A,199041,
7/8/21 1:03,demxntia,tonight,#N/A,84875,
7/8/21 1:07,Cosmic Boy,"Can I Love ? (feat. youra, Meego)",mm1,229750,
7/8/21 1:11,Loco,Say Yes,#N/A,218897,
7/8/21 1:15,lo-1,Effortlessly,#N/A,265230,
7/8/21 1:18,Jahmi,LOL,#N/A,146591,
7/8/21 1:18,McKay,Angel 2 Me,#N/A,4603,
7/8/21 1:20,BIGBANG,Haru Haru,#N/A,101308,
7/8/21 1:21,이경섭,Title 허밍,#N/A,83289,
7/8/21 1:23,Various Artists,운명,#N/A,140132,
7/8/21 1:25,Rich Brian,Occupied,#N/A,71494,
7/8/21 1:26,Rich Brian,Attention (feat. Offset),#N/A,119002,
7/8/21 1:29,Rich Brian,Love In My Pocket,#N/A,145542,
7/8/21 1:31,Rich Brian,Dat $tick,#N/A,126666,
7/8/21 1:33,88rising,Hopscotch (feat. Barney Bones & Rich Brian),#N/A,116364,
7/8/21 1:34,Rich Brian,Rapapapa (feat. RZA),#N/A,66850,
7/8/21 1:37,Rich Brian,100 Degrees,#N/A,166145,
7/8/21 1:39,Rich Brian,Who That Be,#N/A,134879,
7/8/21 1:43,Rich Brian,Kids,#N/A,262544,
7/8/21 1:43,Gwen Stefani,Rich Girl,#N/A,8893,
7/8/21 1:45,이경섭,Title 허밍,#N/A,89211,
7/8/21 1:46,Sam Rui,Crew,madeline is fucking fabulous,76115,
7/8/21 13:13,Get Started,Thursday's Headlines,#N/A,1060597,
7/8/21 13:17,Giveon,Heartbreak Anniversary,#N/A,198370,
7/8/21 13:19,BTS,Butter,#N/A,164441,
7/8/21 13:35,Get Tapped In ,Can You Have it All?,#N/A,927582,
7/8/21 13:38,政学Zed-X,唯一Remix,mm2,182000,
7/8/21 13:41,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),#N/A,182653,
7/8/21 13:56,Get Talking,Spotlight on Entrepreneurs: Bea Dixon of The Honey Pot,#N/A,873325,
7/8/21 14:00,Wale,LoveHate Thing (feat. Sam Dew),madeline is fucking fabulous,267400,
7/8/21 14:03,Jamie Miller,Here's Your Perfect,#N/A,158594,
7/8/21 14:12,Suzy,행복한 척 Pretend,#N/A,12019,
7/8/21 14:12,Get Going,Beating The Heat,#N/A,569913,
7/8/21 17:00,Rich Brian,100 Degrees,#N/A,126664,
7/8/21 17:03,政学Zed-X,唯一Remix,mm2,172384,
7/8/21 17:06,Theo Tams,Therapy,#N/A,176285,
7/8/21 17:07,Kelly Clarkson,Stronger (What Doesn't Kill You),#N/A,92077,
7/8/21 17:08,Wale,LoveHate Thing (feat. Sam Dew),madeline is fucking fabulous,37453,
7/8/21 17:09,LEEBADA,Blue Rose,#N/A,68847,
7/8/21 17:10,Bruno Mars,Leave The Door Open - Live,#N/A,80921,
7/8/21 17:14,WONHO,Ain't About You (feat. Kiiara),madeline is fucking fabulous,202478,
7/8/21 17:17,Wildberry,Polaroid,mm1,205241,
7/8/21 17:20,尹露浠,7710,#N/A,153112,
7/8/21 17:23,Pavy,Soft Lips,madeline is fucking fabulous,167183,
7/8/21 17:27,Sophia Kao,For You,#N/A,235181,
7/8/21 17:30,ACOURVE,Drunk in Love,#N/A,214082,
7/8/21 17:33,Saweetie,Tap In,#N/A,139413,
7/8/21 17:33,AILEE,Sweater,#N/A,39791,
7/8/21 17:35,Pavy,Soft Lips,madeline is fucking fabulous,107833,
7/8/21 17:37,Rain,30 SEXY,mm1,139575,
7/8/21 17:37,Fabolous,Ready,#N/A,1578,
7/8/21 17:41,Ellis G,Red Sippy Cup,#N/A,199354,
7/8/21 17:41,Rothy,HELLO,#N/A,1206,
7/8/21 17:46,Yerin Baek,Popo (How deep is our love?),#N/A,17731,
7/8/21 17:46,kobasolo,BABY I LOVE U feat.竹内美宥,mm2,309146,
7/8/21 19:47,tofubeats,水星(BOY MEETS GIRL in Kobecity) feat. オノマトペ大臣&仮谷せいら,#N/A,35861,
